record_id,Date,Sales_Rep,Customer,Product,COGS,Sales,Country,State
S01756,10/15/18,Catherine W,Sherman Williams,ZMT Item,1227.16,1394.5,United States,Arizona
S01757,7/26/18,Catherine W,Sherman Williams,LBH Item,749.505,1292.25,United States,Montana
S01758,8/1/18,Catherine W,Yahoo,PAE Item,295.2455,536.81,United States,Wyoming
S01759,6/20/17,Cherry M,Whole Foods,WNE Item,8722.3752,9911.79,United States,Colorado
S01760,8/3/18,Cherry M,Office Depot,MEL Item,8814.57225,9427.35,United States,NewMexico
S01761,1/10/19,Cherry M,Home Depot,VBG Item,5931.3544,8722.58,United States,Idaho
S01762,11/16/17,Cherry M,Solar and Wind Inc.,UGR Item,2953.2216,7981.68,United States,Utah
S01763,9/30/17,Cherry M,Nature Company,RUW Item,2844.6118,7688.14,United States,Arizona
S01764,9/23/17,Cherry M,Costco,RZH Item,4597.5075,6130.01,United States,Montana
S01765,9/2/17,Cherry M,Nature Company,YRV Item,1514.0881,4092.13,United States,Wyoming
S01766,3/8/19,Cherry M,Amazon.com,PEN Item,1701.144,3780.32,United States,Colorado
S01767,5/28/18,Cherry M,Costco,SIW Item,1681.5465,3736.77,United States,NewMexico
S01768,5/20/18,Cherry M,Yahoo,MQT Item,3266.3488,3711.76,United States,Idaho
S01769,3/14/19,Cherry M,Sherman Williams,BEU Item,1804.01705,1929.43,United States,Utah
S01770,6/27/18,Cherry M,The Economist,GVY Item,1647.2456,1761.76,United States,Arizona
S01771,8/23/17,Cherry M,Solar and Wind Inc.,FVF Item,782.5905,1739.09,United States,Montana
S01772,9/21/17,Dan,Sherman Williams,VTX Item,5774.1146,9955.37,United States,Wyoming
S01773,4/5/19,Dan,Peet's Coffee,EWX Item,5043.5935,9170.17,United States,Colorado
S01774,3/9/18,Dan,Solar and Wind Inc.,NLV Item,7634.90145,8165.67,United States,NewMexico
S01775,1/15/19,Dan,ExcelIsVeryFun.com,JUO Item,5056.9152,7436.64,United States,Idaho
S01776,7/21/17,Dan,The Economist,KYW Item,3119.5597,7254.79,United States,Utah
S01777,2/28/18,Dan,Home Depot,HDR Item,4939.5375,6586.05,United States,Arizona
S01778,12/14/18,Dan,The Economist,AOC Item,2416.6485,5370.33,United States,Montana
S01779,11/22/17,Dan,The Economist,PIM Item,4711.2296,5353.67,United States,Wyoming
S01780,1/9/18,Dan,Home Depot,ACM Item,1205.0756,1772.17,United States,Colorado
S01781,8/31/18,Dan,Whole Foods,FXL Item,677.3124,1167.78,United States,NewMexico
S01782,8/2/18,Dana L,Home Depot,EAP Item,3695.7672,9988.56,United States,Idaho
S01783,7/19/18,Dana L,ExcelIsVeryFun.com,YUV Item,5046,8700,United States,Utah
S01784,5/8/19,Dana L,Office Depot,OXV Item,6255.495,8340.66,United States,Arizona
S01785,12/19/18,Dana L,Office Depot,XOU Item,5848.9125,7798.55,United States,Montana
S01786,6/17/17,Dana L,Costco,XHX Item,4577.7274,7758.86,United States,Wyoming
S01787,10/17/18,Dana L,Yahoo,QPN Item,4464.9375,5953.25,United States,Colorado
S01788,6/4/18,Dana L,Google,JQN Item,3178.329,5778.78,United States,NewMexico
S01789,1/12/19,Dana L,Whole Foods,XPG Item,2809.5705,5108.31,United States,Idaho
S01790,8/2/18,Dana L,McLendon's Hardware,MBM Item,4364.43975,4667.85,United States,Utah
S01791,8/21/17,Dana L,McLendon's Hardware,HTZ Item,2606.7184,2962.18,United States,Arizona
S01792,2/19/19,Dana L,Whole Foods,SGN Item,1530.2004,2593.56,United States,Montana
S01793,1/15/18,Dana L,Office Depot,WCB Item,1559.614,2293.55,United States,Wyoming
S01794,5/30/19,Dana L,Costco,JUE Item,1117.5013,1894.07,United States,Colorado
S01795,12/9/17,Dana L,Costco,KVL Item,627.282,1393.96,United States,NewMexico
S01796,7/30/17,Dana L,Whole Foods,HQT Item,816.15215,872.89,United States,Idaho
S01797,9/16/18,Dana L,Amazon.com,LOP Item,266.3024,451.36,United States,Utah
S01798,11/4/18,Daniil N,McLendon's Hardware,RFP Item,6525.3,8700.4,United States,Arizona
S01799,4/27/18,Daniil N,Whole Foods,ATZ Item,8079.5033,8641.18,United States,Montana
S01800,4/16/19,Daniil N,Google,XFN Item,3494.592,7765.76,United States,Wyoming
S01801,8/25/18,Daniil N,Amazon.com,HGT Item,6362.0568,7229.61,United States,Colorado
S01802,3/21/18,Daniil N,Costco,BQX Item,3280.3056,5559.84,United States,NewMexico
S01803,8/13/17,Daniil N,Amazon.com,GWT Item,4570.1656,5193.37,United States,Idaho
S01804,5/19/19,Daniil N,Solar and Wind Inc.,TVT Item,1530.5445,3401.21,United States,Utah
S01805,7/18/18,Daniil N,Amazon.com,HQQ Item,1068.597,2888.1,United States,Arizona
S01806,2/7/18,Daniil N,Yahoo,ISE Item,1000.8944,2705.12,United States,Montana
S01807,2/20/19,Daniil N,Whole Foods,RUR Item,1279.0195,2325.49,United States,Wyoming
S01808,7/31/17,Daniil N,The Economist,DMQ Item,798.1961,1856.27,United States,Colorado
S01809,6/17/18,Daniil N,Office Depot,BLZ Item,676.907,1147.3,United States,NewMexico
S01810,1/5/18,Daniil N,McLendon's Hardware,NGZ Item,644.4688,1092.32,United States,Idaho
S01811,8/27/17,Desiree A,Sherman Williams,THO Item,4832.685,8786.7,United States,Utah
S01812,3/24/19,Desiree A,Office Depot,ULU Item,4901.4292,8450.74,United States,Arizona
S01813,1/14/18,Desiree A,Yahoo,MKX Item,7063.188,8026.35,United States,Montana
S01814,3/28/18,Desiree A,McLendon's Hardware,WMW Item,4341.2246,7484.87,United States,Wyoming
S01815,9/16/17,Desiree A,Yahoo,EPP Item,5286.0675,7048.09,United States,Colorado
S01816,2/27/18,Desiree A,Costco,JUV Item,2790.2655,6200.59,United States,NewMexico
S01817,7/18/17,Desiree A,Google,UXE Item,3413.985,4551.98,United States,Idaho
S01818,7/22/17,Desiree A,Amazon.com,PNU Item,1476.1113,3989.49,United States,Utah
S01819,2/23/18,Desiree A,Costco,QVL Item,3422.9536,3889.72,United States,Arizona
S01820,10/6/17,Desiree A,Costco,DFI Item,1547.1495,3438.11,United States,Montana
S01821,5/29/18,Desiree A,Peet's Coffee,EGL Item,2052.7092,3018.69,United States,Wyoming
S01822,9/9/17,Desiree A,Peet's Coffee,UMN Item,1724.0326,2972.47,United States,Colorado
S01823,4/26/18,Desiree A,The Economist,QLC Item,1136.673,2525.94,United States,NewMexico
S01824,8/20/18,Desiree A,ExcelIsVeryFun.com,KOC Item,406.5005,1098.65,United States,Idaho
S01825,8/30/17,Desiree A,ExcelIsVeryFun.com,GZM Item,141.856,257.92,United States,Utah
S01826,10/29/17,Desiree A,Costco,WEH Item,89.3673,151.47,United States,Arizona
S01827,10/13/18,Desiree A,Office Depot,UBV Item,18.0728,31.16,United States,Montana
S01828,6/18/17,Dina,McLendon's Hardware,SQC Item,3852.5265,8561.17,United States,Wyoming
S01829,4/5/19,Dina,Nature Company,ZGL Item,3135.6094,8474.62,United States,Colorado
S01830,3/1/18,Dina,Costco,NPP Item,5672.61,7563.48,United States,NewMexico
S01831,2/17/19,Dina,Peet's Coffee,DXG Item,2865.1244,6663.08,United States,Idaho
S01832,4/4/19,Dina,Solar and Wind Inc.,QCL Item,5554.4544,6311.88,United States,Utah
S01833,12/26/17,Dina,Amazon.com,XTZ Item,4914.2984,5584.43,United States,Arizona
S01834,8/5/17,Dina,Whole Foods,SGA Item,4561.1984,5183.18,United States,Montana
S01835,4/28/18,Dina,Whole Foods,URX Item,2659.6846,4507.94,United States,Wyoming
S01836,5/21/19,Dina,The Economist,IZB Item,1658.331,3685.18,United States,Colorado
S01837,3/31/18,Dina,Google,ILR Item,2899.864,3295.3,United States,NewMexico
S01838,10/21/18,Dina,Nature Company,XHJ Item,1139.5648,1294.96,United States,Idaho
S01839,3/10/18,Dina,Yahoo,BXK Item,113.475,151.3,United States,Utah
S01840,6/7/19,Donald Wayne,Solar and Wind Inc.,KBF Item,6353.3624,9343.18,United States,Arizona
S01841,5/4/18,Donald Wayne,ExcelIsVeryFun.com,ZYF Item,3987.054,8860.12,United States,Montana
S01842,1/10/19,Donald Wayne,Home Depot,NUB Item,4785.209,8700.38,United States,Wyoming
S01843,4/12/18,Donald Wayne,Office Depot,UAH Item,7061.42855,7552.33,United States,Colorado
S01844,7/11/18,Donald Wayne,McLendon's Hardware,JGS Item,3107.2789,7226.23,United States,NewMexico
S01845,2/20/19,Donald Wayne,Whole Foods,LJR Item,5014.6275,6686.17,United States,Idaho
S01846,1/4/19,Donald Wayne,Costco,HAC Item,2693.556,5985.68,United States,Utah
S01847,5/30/19,Donald Wayne,Whole Foods,JLK Item,5224.19095,5587.37,United States,Arizona
S01848,6/27/18,Donald Wayne,McLendon's Hardware,MZQ Item,2180.67,2907.56,United States,Montana
S01849,6/19/17,Donald Wayne,McLendon's Hardware,PRP Item,121.977,271.06,United States,Wyoming
S01850,5/12/19,Hassan M,Whole Foods,MEO Item,4596.955,8358.1,United States,Colorado
S01851,3/12/18,Hassan M,Sherman Williams,FNS Item,4562.5635,8295.57,United States,NewMexico
S01852,1/1/19,Hassan M,Google,ETU Item,4341.1787,7357.93,United States,Idaho
S01853,6/17/17,Hassan M,Sherman Williams,UBU Item,4919.6028,7234.71,United States,Utah
S01854,12/20/18,Hassan M,Peet's Coffee,VQR Item,5489.836,6238.45,United States,Arizona
S01855,11/7/18,Hassan M,Sherman Williams,NVK Item,5664.72555,6058.53,United States,Montana
S01856,12/3/17,Hassan M,Costco,PQN Item,1514.9516,2227.87,United States,Wyoming
S01857,12/18/18,Hassan M,The Economist,XSW Item,829.7996,1406.44,United States,Colorado
S01858,1/10/18,Hassan M,Amazon.com,ZBP Item,988.2389,1056.94,United States,NewMexico
S01859,6/10/19,Hassan M,Whole Foods,EPZ Item,209.3046,360.87,United States,Idaho
S01860,2/22/19,Hassan M,Amazon.com,PTK Item,283.118,302.8,United States,Utah
S01861,10/14/17,Hassan M,ExcelIsVeryFun.com,SYO Item,185.8712,273.34,United States,Arizona
S01862,10/31/18,Michael G,Office Depot,PVM Item,5670.6552,9611.28,United States,Montana
S01863,10/7/18,Michael G,Home Depot,XQV Item,5117.514,8823.3,United States,Wyoming
S01864,3/2/18,Michael G,Sherman Williams,VBS Item,4427.3895,7504.05,United States,Colorado
S01865,11/9/17,Michael G,Solar and Wind Inc.,OET Item,3704.655,4939.54,United States,NewMexico
S01866,6/24/17,Michael G,Peet's Coffee,XJT Item,2079.8685,4621.93,United States,Idaho
S01867,10/10/18,Michael G,Sherman Williams,WIZ Item,3688.4848,4191.46,United States,Utah
S01868,8/23/18,Michael G,The Economist,EEE Item,3775.9227,4038.42,United States,Arizona
S01869,7/2/18,Michael G,Google,UNH Item,2727.48,3636.64,United States,Montana
S01870,12/3/18,Michael G,McLendon's Hardware,XCQ Item,2044.5683,3465.37,United States,Wyoming
S01871,12/19/18,Michael G,Yahoo,KUX Item,1619.3485,2944.27,United States,Colorado
S01872,4/6/19,Michael G,Yahoo,SHA Item,1934.5304,2198.33,United States,NewMexico
S01873,4/12/19,Michael G,McLendon's Hardware,CCA Item,751.7565,1670.57,United States,Idaho
S01874,3/28/18,Michael G,McLendon's Hardware,WLP Item,287.936,523.52,United States,Utah
S01875,2/10/19,Michael G,Google,TLJ Item,178.7475,238.33,United States,Arizona
S01876,2/4/19,Michael G,Google,RBI Item,217.49035,232.61,United States,Montana
S01877,4/18/18,Michael G,Whole Foods,EFD Item,45.0065,81.83,United States,Wyoming
S01878,9/18/17,Nikol M,The Economist,NRF Item,5773.1677,9785.03,United States,Colorado
S01879,7/6/18,Nikol M,Solar and Wind Inc.,WZJ Item,8824.3991,9437.86,United States,NewMexico
S01880,7/25/18,Nikol M,Nature Company,DSU Item,3287.614,5977.48,United States,Idaho
S01881,3/12/18,Nikol M,Nature Company,HNS Item,2181.6051,5896.23,United States,Utah
S01882,9/5/17,Nikol M,Home Depot,ERF Item,5486.8231,5868.26,United States,Arizona
S01883,3/31/18,Nikol M,Solar and Wind Inc.,VDA Item,2944.1,4990,United States,Montana
S01884,10/22/17,Nikol M,Costco,WKC Item,1721.5523,4003.61,United States,Wyoming
S01885,3/7/18,Nikol M,ExcelIsVeryFun.com,RHE Item,2921.1075,3894.81,United States,Colorado
S01886,8/25/18,Nikol M,Solar and Wind Inc.,PUA Item,2050.445,3535.25,United States,NewMexico
S01887,11/21/18,Nikol M,Google,NWT Item,1768.9536,3049.92,United States,Idaho
S01888,8/26/18,Nikol M,Costco,VTL Item,1041.6943,2815.39,United States,Utah
S01889,1/1/18,Nikol M,The Economist,PTH Item,1449.1455,2634.81,United States,Arizona
S01890,7/10/18,Nikol M,Sherman Williams,PZX Item,310.1099,525.61,United States,Montana
S01891,8/20/18,Nikol M,McLendon's Hardware,EUH Item,196.4584,456.88,United States,Wyoming
S01892,10/21/18,Sarabeth L,McLendon's Hardware,YSZ Item,8114.07025,8678.15,United States,Colorado
S01893,8/25/18,Sarabeth L,Office Depot,BUZ Item,4355.793,7382.7,United States,NewMexico
S01894,3/12/19,Sarabeth L,Solar and Wind Inc.,FJH Item,3499.5866,6033.77,United States,Idaho
S01895,2/3/18,Sarabeth L,Nature Company,WHF Item,5162.8456,5521.76,United States,Utah
S01896,8/23/17,Sarabeth L,Yahoo,ZBJ Item,3081.9657,3296.22,United States,Arizona
S01897,5/19/19,Sarabeth L,Solar and Wind Inc.,GFI Item,1798.3016,3100.52,United States,Montana
S01898,9/24/17,Sarabeth L,Yahoo,UCA Item,1267.398,2304.36,United States,Wyoming
S01899,7/20/18,Sarabeth L,Nature Company,HTK Item,1118.2211,1895.29,United States,Colorado
S01900,8/11/17,Sarabeth L,Home Depot,WSQ Item,748.4408,1740.56,United States,NewMexico
S01901,9/6/17,Sarabeth L,Google,WXN Item,826.56805,884.03,United States,Idaho
S01902,4/29/19,Sarabeth L,McLendon's Hardware,GUA Item,195.219,433.82,United States,Utah
S01903,10/24/18,Shannon L,Solar and Wind Inc.,PKE Item,7137.555,9516.74,United States,Arizona
S01904,5/4/19,Shannon L,ExcelIsVeryFun.com,ZAW Item,5376.2629,9112.31,United States,Montana
S01905,12/13/18,Shannon L,Nature Company,CGK Item,3799.8369,8836.83,United States,Wyoming
S01906,10/24/18,Shannon L,Google,MON Item,3074.7962,8310.26,United States,Colorado
S01907,11/14/18,Shannon L,Peet's Coffee,MBQ Item,4520.3884,6647.63,United States,NewMexico
S01908,7/9/17,Shannon L,Peet's Coffee,DQS Item,1236.6886,2876.02,United States,Idaho
S01909,4/3/18,Shannon L,Whole Foods,MFB Item,1174.977,2611.06,United States,Utah
S01910,8/1/17,Shannon L,Nature Company,KJR Item,2222.2552,2525.29,United States,Arizona
S01911,11/21/18,Shannon L,Office Depot,LHW Item,396.8953,1072.69,United States,Montana
S01912,10/11/18,Shannon L,Amazon.com,DRL Item,396.1265,720.23,United States,Wyoming
S01913,2/10/18,Shuting,The Economist,QLF Item,4297.5232,9994.24,United States,Colorado
S01914,10/11/17,Shuting,Whole Foods,OTU Item,7307.29615,7815.29,United States,NewMexico
S01915,12/9/18,Shuting,Peet's Coffee,NAS Item,6544.0144,7436.38,United States,Idaho
S01916,3/16/18,Shuting,Office Depot,MZV Item,4363.1798,7395.22,United States,Utah
S01917,1/2/19,Shuting,Peet's Coffee,RCI Item,3217.3425,7149.65,United States,Arizona
S01918,1/2/18,Shuting,Home Depot,AKB Item,2272.1071,6140.83,United States,Montana
S01919,12/5/17,Shuting,Yahoo,HAI Item,2640.132,4800.24,United States,Wyoming
S01920,2/24/18,Shuting,Home Depot,CPS Item,1636.9355,4424.15,United States,Colorado
S01921,6/13/19,Shuting,Nature Company,OZR Item,2187.7136,3771.92,United States,NewMexico
S01922,12/10/17,Shuting,Home Depot,WWU Item,3043.75225,3255.35,United States,Idaho
S01923,5/9/18,Shuting,Sherman Williams,SYY Item,1059.3137,2863.01,United States,Utah
S01924,12/6/17,Shuting,ExcelIsVeryFun.com,YGD Item,2226.9456,2530.62,United States,Arizona
S01925,9/12/17,Shuting,Whole Foods,PTZ Item,1454.76,1939.68,United States,Montana
S01926,7/16/17,Shuting,Home Depot,HYH Item,858.4638,1480.11,United States,Wyoming
S01927,10/15/18,Shuting,Whole Foods,XWY Item,321.409,584.38,United States,Colorado
S01928,10/1/17,Suzanne M,The Economist,APM Item,6615.39,8820.52,United States,NewMexico
S01929,6/8/19,Suzanne M,Yahoo,VVA Item,4949.5336,8389.04,United States,Idaho
S01930,12/26/17,Suzanne M,Amazon.com,CCB Item,6261.7875,8349.05,United States,Utah
S01931,5/28/18,Suzanne M,Sherman Williams,CAI Item,6919.748,7863.35,United States,Arizona
S01932,10/7/18,Suzanne M,Peet's Coffee,DJT Item,3328.6859,7741.13,United States,Montana
S01933,9/13/17,Suzanne M,Home Depot,LJF Item,2811.7965,7599.45,United States,Wyoming
S01934,2/6/19,Suzanne M,Yahoo,QTS Item,3138.5098,7298.86,United States,Colorado
S01935,8/17/17,Suzanne M,Amazon.com,PCQ Item,6390.6656,7262.12,United States,NewMexico
S01936,6/30/17,Suzanne M,Peet's Coffee,MHN Item,5122.01415,5478.09,United States,Idaho
S01937,2/21/19,Suzanne M,Google,LEL Item,1860.2527,5027.71,United States,Utah
S01938,9/19/18,Suzanne M,The Economist,KQN Item,1622.2909,4384.57,United States,Arizona
S01939,5/19/19,Suzanne M,Nature Company,GVD Item,1854.6072,4313.04,United States,Montana
S01940,12/22/17,Suzanne M,Office Depot,MBR Item,3786.8864,4303.28,United States,Wyoming
S01941,5/16/18,Suzanne M,Solar and Wind Inc.,HLE Item,3632.2319,3884.74,United States,Colorado
S01942,8/9/17,Suzanne M,Peet's Coffee,XWX Item,1149.2866,3106.18,United States,NewMexico
S01943,3/29/19,Suzanne M,Nature Company,ZEE Item,1746.5424,3011.28,United States,Idaho
S01944,7/21/18,Suzanne M,Amazon.com,RUQ Item,1625.0625,2166.75,United States,Utah
S01945,6/1/18,Suzanne M,Solar and Wind Inc.,CCV Item,1205.9256,1773.42,United States,Arizona
S01946,12/8/17,Suzanne M,Sherman Williams,NJY Item,975.5484,1681.98,United States,Montana
S01947,8/20/18,Suzanne M,ExcelIsVeryFun.com,FXJ Item,871.995,1162.66,United States,Wyoming
S01948,12/17/17,Suzanne M,Yahoo,UAD Item,758.6964,1115.73,United States,Colorado
S01949,3/3/19,Suzanne M,ExcelIsVeryFun.com,KPO Item,426.4783,991.81,United States,NewMexico
S01950,1/24/19,Toni M,ExcelIsVeryFun.com,YWZ Item,4083.1811,9495.77,United States,Idaho
S01951,10/29/18,Toni M,Office Depot,FIO Item,6204.5716,9124.37,United States,Utah
S01952,9/5/18,Toni M,Costco,VCN Item,6648.6825,8864.91,United States,Arizona
S01953,2/10/18,Toni M,Costco,FSD Item,3806.2052,8851.64,United States,Montana
S01954,5/13/18,Toni M,Sherman Williams,YYW Item,5089.4167,8626.13,United States,Wyoming
S01955,12/13/17,Toni M,Whole Foods,IQG Item,8046.45105,8605.83,United States,Colorado
S01956,10/26/17,Toni M,Costco,UYR Item,3188.9187,7416.09,United States,NewMexico
S01957,12/7/17,Toni M,ExcelIsVeryFun.com,AIU Item,3845.5505,6991.91,United States,Idaho
S01958,7/25/17,Toni M,Nature Company,YTG Item,2898.5698,6740.86,United States,Utah
S01959,9/6/18,Toni M,The Economist,HEB Item,4592.5725,6123.43,United States,Arizona
S01960,10/15/18,Toni M,Costco,AOG Item,2632.6793,6122.51,United States,Montana
S01961,1/2/18,Toni M,Amazon.com,TZM Item,3591.4716,6087.24,United States,Wyoming
S01962,9/2/17,Toni M,Sherman Williams,BNH Item,3978.6256,5850.92,United States,Colorado
S01963,2/9/18,Toni M,The Economist,LOC Item,3654.0525,4872.07,United States,NewMexico
S01964,5/2/18,Toni M,Solar and Wind Inc.,FVX Item,1628.9805,4402.65,United States,Idaho
S01965,2/20/18,Toni M,Yahoo,AOJ Item,3261.6914,3488.44,United States,Utah
S01966,1/17/18,Toni M,The Economist,AYF Item,3119.0852,3335.92,United States,Arizona
S01967,8/29/17,Toni M,Whole Foods,PXA Item,1451.1935,2459.65,United States,Montana
S01968,1/22/18,Toni M,Costco,CNG Item,1735.734,1856.4,United States,Wyoming
S01969,8/6/17,Toni M,Amazon.com,QYE Item,1600.324,1818.55,United States,Colorado
S01970,5/22/19,Toni M,Amazon.com,EIO Item,776.8485,1726.33,United States,NewMexico
S01971,8/23/18,Toni M,ExcelIsVeryFun.com,MCX Item,1107.195,1476.26,United States,Idaho
S01972,7/29/17,Tonya J,Yahoo,CJK Item,4675.3355,8500.61,United States,Utah
S01973,2/14/18,Tonya J,Home Depot,QOX Item,5433.78,7245.04,United States,Arizona
S01974,5/2/18,Tonya J,Google,SWB Item,4067.1862,7012.39,United States,Montana
S01975,12/17/18,Tonya J,Peet's Coffee,ZLU Item,3823.4242,6480.38,United States,Wyoming
S01976,8/29/17,Tonya J,The Economist,WBL Item,3887.322,5716.65,United States,Colorado
S01977,7/20/18,Tonya J,Yahoo,BQA Item,3220.41,4293.88,United States,NewMexico
S01978,8/19/17,Tonya J,The Economist,RDW Item,1427.2639,3857.47,United States,Idaho
S01979,9/8/18,Tonya J,The Economist,EEH Item,1850.45,2721.25,United States,Utah
S01980,5/13/19,Tonya J,Office Depot,RUK Item,927.6233,2507.09,United States,Arizona
S01981,12/27/18,Tonya J,Nature Company,IYT Item,1390.5881,1487.26,United States,Montana
S01982,7/20/18,Tonya J,Google,YPR Item,983.025,1310.7,United States,Wyoming
S01983,1/31/19,Tonya J,Google,HFG Item,568.5276,836.07,United States,Colorado
S01984,12/18/17,Tonya J,Amazon.com,YHA Item,114.453,254.34,United States,NewMexico
S01985,11/30/17,Vivien R,ExcelIsVeryFun.com,AEW Item,4760.7908,8208.26,United States,Idaho
S01986,12/28/18,Vivien R,Google,HEN Item,5129.13,6838.84,United States,Utah
S01987,5/22/19,Vivien R,Nature Company,QAI Item,4441.3792,6531.44,United States,Arizona
S01988,5/3/19,Vivien R,Yahoo,YRA Item,3843.0653,6513.67,United States,Montana
S01989,2/25/19,Vivien R,Office Depot,URT Item,2306.7687,6234.51,United States,Wyoming
S01990,7/4/18,Vivien R,Peet's Coffee,VFI Item,2910.9562,5018.89,United States,Colorado
S01991,2/4/18,Vivien R,Amazon.com,NEJ Item,4457.7247,4767.62,United States,NewMexico
S01992,8/5/18,Vivien R,ExcelIsVeryFun.com,VZK Item,3234.7872,4757.04,United States,Idaho
S01993,6/15/18,Vivien R,Google,PZI Item,3301.635,4402.18,United States,Utah
S01994,9/10/18,Vivien R,Sherman Williams,XOB Item,1625.3027,4392.71,United States,Arizona
S01995,12/29/18,Vivien R,Solar and Wind Inc.,FTW Item,3249.645,4332.86,United States,Montana
S01996,4/16/19,Vivien R,ExcelIsVeryFun.com,XBY Item,2350.4616,4052.52,United States,Wyoming
S01997,8/31/17,Vivien R,Peet's Coffee,PSW Item,2393.5456,3519.92,United States,Colorado
S01998,5/17/18,Vivien R,Costco,YJD Item,1123.72975,1201.85,United States,NewMexico
S01999,8/25/17,Vivien R,Sherman Williams,OLN Item,666.7448,1149.56,United States,Idaho
